,pokedex_number_x,pokedex_number_y,Winner_number
31143,34,611,34
31144,36,611,611
31145,44,611,611
31146,48,611,611
31147,61,611,61
31148,72,611,72
31149,89,611,611
31150,120,611,120
31151,122,611,122
31152,154,611,154
31153,171,611,611
31154,189,611,189
31155,216,611,611
31156,220,611,611
31157,230,611,230
31158,241,611,241
31159,248,611,611
31160,257,611,257
31161,263,611,611
31162,265,611,611
31163,274,611,611
31164,275,611,275
31165,278,611,278
31166,289,611,289
31167,300,611,611
31168,320,611,611
31169,324,611,611
31170,329,611,329
31171,341,611,611
31172,348,611,611
31173,378,611,611
31174,392,611,392
31175,410,611,611
31176,427,611,427
31177,428,611,428
31178,432,611,432
31179,475,611,475
31180,477,611,611
31181,480,611,480
31182,503,611,503
31183,510,611,510
31184,527,611,527
31185,532,611,611
31186,534,611,611
31187,539,611,539
31188,567,611,567
31189,585,611,585
31190,596,611,596
31191,597,611,611
31192,600,611,611
31193,605,611,611
31194,610,611,611
31195,632,611,632
31196,654,611,654
31197,665,611,611
31198,685,611,685
31199,691,611,611
31200,700,611,611
31201,714,611,611
31202,721,611,721
31203,21,603,21
31204,34,603,34
31205,72,603,603
31206,73,603,73
31207,91,603,91
31208,119,603,119
31209,125,603,125
31210,125,603,125
31211,164,603,164
31212,165,603,165
31213,173,603,603
31214,177,603,177
31215,194,603,603
31216,197,603,197
31217,198,603,198
31218,199,603,603
31219,207,603,207
31220,211,603,211
31221,237,603,237
31222,246,603,246
31223,254,603,254
31224,292,603,603
31225,298,603,603
31226,303,603,303
31227,308,603,308
31228,314,603,314
31229,318,603,318
31230,332,603,332
31231,333,603,333
31232,339,603,339
31233,369,603,369
31234,380,603,380
31235,400,603,400
31236,408,603,408
31237,427,603,427
31238,447,603,447
31239,459,603,603
31240,460,603,460
31241,473,603,473
31242,493,603,493
31243,497,603,497
31244,499,603,499
31245,515,603,515
31246,565,603,603
31247,575,603,575
31248,577,603,603
31249,584,603,584
31250,596,603,596
31251,614,603,614
31252,630,603,630
31253,655,603,655
31254,664,603,603
31255,669,603,669
31256,680,603,603
31257,693,603,693
31258,697,603,697
31259,699,603,699
31260,716,603,716
31261,21,366,21
31262,43,366,366
31263,63,366,366
31264,88,366,366
31265,94,366,94
31266,107,366,107
31267,147,366,147
31268,177,366,177
31269,203,366,203
31270,205,366,205
31271,211,366,211
31272,232,366,232
31273,239,366,239
31274,255,366,255
31275,257,366,257
31276,281,366,281
31277,293,366,366
31278,321,366,321
31279,352,366,352
31280,356,366,366
31281,393,366,393
31282,427,366,427
31283,465,366,465
31284,466,366,466
31285,479,366,366
31286,531,366,531
31287,538,366,538
31288,561,366,561
31289,579,366,366
31290,595,366,595
31291,595,366,595
31292,598,366,598
31293,604,366,604
31294,622,366,366
31295,633,366,633
31296,667,366,667
31297,675,366,675
31298,688,366,688
31299,719,366,719
31300,21,300,21
31301,22,300,22
31302,61,300,61
31303,78,300,78
31304,84,300,84
31305,101,300,101
31306,110,300,110
31307,120,300,120
31308,142,300,142
31309,142,300,142
31310,145,300,145
31311,147,300,300
31312,150,300,150
31313,165,300,165
31314,180,300,300
31315,181,300,181
31316,208,300,300
31317,211,300,211
31318,215,300,215
31319,223,300,223
31320,232,300,300
31321,252,300,252
31322,253,300,253
31323,260,300,260
31324,282,300,282
31325,284,300,284
31326,290,300,300
31327,302,300,300
31328,321,300,321
31329,329,300,329
31330,335,300,335
31331,338,300,338
31332,345,300,300
31333,346,300,300
31334,376,300,376
31335,376,300,376
31336,403,300,300
31337,404,300,404
31338,419,300,419
31339,438,300,438
31340,447,300,447
31341,448,300,448
31342,456,300,456
31343,464,300,300
31344,465,300,300
31345,493,300,493
31346,497,300,497
31347,498,300,300
31348,504,300,300
31349,506,300,506
31350,512,300,512
31351,523,300,523
31352,525,300,525
31353,527,300,527
31354,554,300,300
31355,564,300,300
31356,572,300,572
31357,581,300,581
31358,604,300,300
31359,617,300,617
31360,634,300,634
31361,660,300,660
31362,661,300,661
31363,667,300,667
31364,672,300,672
31365,690,300,300
31366,693,300,693
31367,716,300,716
31368,721,300,721
31369,21,274,21
31370,31,274,31
31371,39,274,274
31372,46,274,274
31373,53,274,53
31374,59,274,59
31375,61,274,61
31376,66,274,274
31377,72,274,72
31378,108,274,274
31379,119,274,119
31380,143,274,274
31381,144,274,144
31382,174,274,274
31383,187,274,274
31384,210,274,274
31385,235,274,235
31386,236,274,274
31387,246,274,274
31388,255,274,274
31389,273,274,274
31390,273,274,274
31391,292,274,274
31392,298,274,274
31393,315,274,315
31394,317,274,274
31395,317,274,274
31396,329,274,329
31397,335,274,335
31398,340,274,274
31399,350,274,350
31400,388,274,274
31401,426,274,426
31402,445,274,445
31403,451,274,451
31404,455,274,274
31405,463,274,274
31406,465,274,274
31407,474,274,474
31408,501,274,274
31409,547,274,547
31410,558,274,274
31411,561,274,561
31412,576,274,576
31413,583,274,274
31414,597,274,274
31415,601,274,601
31416,606,274,274
31417,656,274,656
31418,667,274,667
31419,686,274,274
31420,688,274,274
31421,690,274,274
31422,21,96,21
31423,63,96,96
31424,79,96,96
31425,95,96,95
31426,99,96,99
31427,107,96,107
31428,108,96,96
31429,115,96,115
31430,122,96,122
31431,134,96,134
31432,134,96,134
31433,139,96,139
31434,147,96,147
31435,149,96,149
31436,164,96,164
31437,169,96,169
31438,176,96,96
31439,192,96,96
31440,203,96,203
31441,224,96,224
31442,245,96,245
31443,265,96,96
31444,270,96,96
31445,275,96,275
31446,283,96,283
31447,302,96,96
31448,313,96,313
31449,316,96,96
31450,318,96,318
31451,321,96,321
31452,326,96,326
31453,387,96,96
31454,406,96,406
31455,426,96,426
31456,439,96,439
31457,462,96,462
31458,462,96,462
31459,470,96,470
31460,474,96,474
31461,483,96,483
31462,501,96,501
31463,514,96,514
31464,524,96,96
31465,529,96,529
31466,532,96,96
31467,536,96,536
31468,539,96,539
31469,557,96,557
31470,572,96,572
31471,618,96,96
31472,633,96,633
31473,639,96,639
31474,654,96,654
31475,682,96,96
31476,686,96,686
31477,688,96,688
31478,697,96,697
31479,698,96,698
31480,701,96,701
31481,703,96,703
31482,704,96,96
31483,717,96,717
31484,721,96,721
31485,21,126,126
31486,44,126,126
31487,48,126,126
31488,55,126,126
31489,67,126,126
31490,73,126,73
31491,81,126,126
31492,111,126,111
31493,115,126,126
31494,117,126,126
31495,131,126,126
31496,145,126,145
31497,174,126,126
31498,180,126,126
31499,182,126,126
31500,189,126,189
31501,223,126,126
31502,231,126,126
31503,244,126,244
31504,259,126,126
31505,263,126,126
31506,266,126,126
31507,269,126,126
31508,272,126,126
31509,276,126,126
31510,286,126,126
31511,316,126,126
31512,320,126,126
31513,331,126,126
31514,342,126,126
31515,365,126,126
31516,375,126,126
31517,384,126,384
31518,389,126,126
31519,392,126,392
31520,404,126,126
31521,406,126,126
31522,415,126,126
31523,421,126,126
31524,422,126,126
31525,423,126,126
31526,428,126,428
31527,457,126,126
31528,459,126,126
31529,465,126,126
31530,465,126,126
31531,470,126,470
31532,473,126,126
31533,494,126,494
31534,554,126,126
31535,583,126,126
31536,587,126,587
31537,607,126,126
31538,615,126,615
31539,632,126,632
31540,649,126,649
31541,697,126,126
31542,697,126,126
31543,700,126,126
31544,21,55,55
31545,29,55,55
31546,56,55,55
31547,75,55,55
31548,81,55,55
31549,112,55,55
31550,123,55,123
31551,173,55,55
31552,174,55,55
31553,186,55,55
31554,188,55,55
31555,209,55,55
31556,241,55,241
31557,247,55,55
31558,253,55,253
31559,258,55,55
31560,266,55,55
31561,285,55,55
31562,296,55,55
31563,325,55,55
31564,333,55,55
31565,338,55,55
31566,342,55,55
31567,344,55,55
31568,353,55,55
31569,358,55,55
31570,383,55,383
31571,387,55,55
31572,392,55,392
31573,419,55,419
31574,426,55,55
31575,429,55,429
31576,431,55,55
31577,434,55,55
31578,474,55,474
31579,484,55,484
31580,490,55,490
31581,513,55,55
31582,525,55,55
31583,553,55,553
31584,577,55,55
31585,582,55,55
31586,584,55,55
31587,595,55,55
31588,613,55,55
31589,615,55,615
31590,629,55,55
31591,644,55,644
31592,656,55,55
31593,668,55,668
31594,22,345,22
31595,100,345,345
31596,107,345,107
31597,122,345,122
31598,159,345,159
31599,171,345,171
31600,185,345,185
31601,204,345,345
31602,212,345,212
31603,222,345,222
31604,231,345,231
31605,238,345,345
31606,244,345,244
31607,257,345,257
31608,272,345,272
31609,296,345,296
31610,308,345,308
31611,344,345,344
31612,407,345,407
31613,433,345,433
31614,436,345,345
31615,440,345,345
31616,444,345,444
31617,450,345,450
31618,460,345,460
31619,463,345,463
31620,465,345,465
31621,468,345,468
31622,497,345,497
31623,504,345,504
31624,527,345,527
31625,531,345,531
31626,549,345,549
31627,572,345,572
31628,576,345,576
31629,583,345,583
31630,605,345,605
31631,638,345,638
31632,655,345,655
31633,656,345,656
31634,682,345,345
31635,699,345,699
31636,715,345,715
31637,22,716,22
31638,77,716,716
31639,79,716,716
31640,84,716,716
31641,87,716,716
31642,111,716,716
31643,119,716,716
31644,119,716,716
31645,135,716,135
31646,156,716,716
31647,162,716,716
31648,173,716,716
31649,179,716,716
31650,203,716,716
31651,203,716,716
31652,209,716,716
31653,225,716,716
31654,234,716,716
31655,251,716,251
31656,256,716,716
31657,259,716,716
31658,316,716,716
31659,326,716,716
31660,346,716,716
31661,362,716,716
31662,369,716,716
31663,379,716,716
31664,381,716,716
31665,384,716,716
31666,388,716,716
31667,393,716,716
31668,402,716,716
31669,412,716,716
31670,415,716,716
31671,418,716,716
31672,420,716,716
31673,422,716,716
31674,438,716,716
31675,469,716,716
31676,484,716,484
31677,486,716,486
31678,486,716,486
31679,525,716,716
31680,527,716,716
31681,531,716,716
31682,539,716,716
31683,577,716,716
31684,579,716,716
31685,596,716,596
31686,653,716,716
31687,680,716,716
31688,682,716,716
31689,684,716,716
31690,689,716,716
31691,694,716,716
31692,694,716,716
31693,703,716,716
31694,714,716,716
31695,717,716,716
31696,22,469,22
31697,58,469,469
31698,74,469,469
31699,97,469,469
31700,114,469,469
31701,133,469,469
31702,148,469,469
31703,153,469,469
31704,170,469,469
31705,171,469,469
31706,195,469,469
31707,231,469,469
31708,233,469,469
31709,243,469,243
31710,244,469,244
31711,244,469,244
31712,264,469,264
31713,274,469,469
31714,279,469,469
31715,280,469,469
31716,285,469,469
31717,296,469,469
31718,324,469,324
31719,335,469,469
31720,345,469,469
31721,364,469,469
31722,377,469,469
31723,391,469,469
31724,393,469,469
31725,409,469,469
31726,410,469,469
31727,419,469,419
31728,443,469,469
31729,467,469,469
31730,476,469,469
31731,490,469,490
31732,498,469,469
31733,516,469,516
31734,534,469,534
31735,550,469,550
31736,550,469,550
31737,566,469,469
31738,614,469,469
31739,643,469,469
31740,691,469,469
31741,693,469,469
31742,694,469,469
31743,22,680,22
31744,25,680,680
31745,44,680,44
31746,49,680,680
31747,52,680,680
31748,107,680,680
31749,141,680,141
31750,163,680,163
31751,194,680,680
31752,211,680,211
31753,211,680,211
31754,261,680,680
31755,292,680,292
31756,330,680,330
31757,332,680,332
31758,335,680,680
31759,353,680,680
31760,359,680,680
31761,368,680,680
31762,373,680,373
31763,377,680,680
31764,401,680,680
31765,444,680,444
31766,446,680,680
31767,448,680,448
31768,480,680,680
31769,504,680,680
31770,508,680,680
31771,517,680,680
31772,521,680,521
31773,530,680,530
31774,536,680,536
31775,538,680,680
31776,547,680,680
31777,561,680,680
31778,562,680,680
31779,565,680,680
31780,572,680,680
31781,603,680,680
31782,606,680,680
31783,615,680,680
31784,625,680,625
31785,632,680,632
31786,637,680,680
31787,637,680,680
31788,646,680,646
31789,656,680,680
31790,661,680,661
31791,663,680,663
31792,22,185,22
31793,38,185,185
31794,47,185,185
31795,50,185,185
31796,59,185,59
31797,75,185,75
31798,81,185,81
31799,98,185,98
31800,105,185,105
31801,108,185,185
31802,123,185,123
31803,124,185,185
31804,128,185,128
31805,129,185,185
31806,146,185,146
31807,147,185,147
31808,170,185,170
31809,173,185,185
31810,195,185,195
31811,209,185,185
31812,211,185,211
31813,231,185,231
31814,239,185,185
31815,261,185,261
31816,268,185,185
31817,290,185,290
31818,299,185,185
31819,316,185,316
31820,318,185,318
31821,327,185,327
31822,346,185,346
31823,360,185,185
31824,366,185,366
31825,373,185,373
31826,403,185,403
31827,405,185,405
31828,419,185,419
31829,436,185,185
31830,441,185,185
31831,475,185,475
31832,484,185,484
31833,499,185,499
31834,501,185,501
31835,518,185,185
31836,561,185,561
31837,566,185,566
31838,575,185,575
31839,607,185,185
31840,633,185,633
31841,698,185,698
31842,721,185,721
31843,22,591,22
31844,48,591,48
31845,51,591,591
31846,56,591,56
31847,59,591,59
31848,67,591,591
31849,85,591,85
31850,90,591,90
31851,102,591,102
31852,106,591,106
31853,109,591,109
31854,121,591,591
31855,122,591,591
31856,123,591,123
31857,131,591,131
31858,147,591,147
31859,149,591,149
31860,152,591,152
31861,156,591,156
31862,175,591,591
31863,185,591,591
31864,210,591,210
31865,213,591,591
31866,222,591,222
31867,223,591,591
31868,225,591,225
31869,228,591,228
31870,229,591,229
31871,236,591,236
31872,249,591,249
31873,258,591,258
31874,261,591,261
31875,262,591,262
31876,276,591,591
31877,293,591,591
31878,293,591,591
31879,322,591,322
31880,441,591,441
31881,457,591,591
31882,466,591,466
31883,481,591,481
31884,488,591,488
31885,490,591,490
31886,499,591,499
31887,503,591,503
31888,543,591,543
31889,557,591,557
31890,573,591,573
31891,623,591,623
31892,624,591,624
31893,628,591,628
31894,636,591,636
31895,639,591,639
31896,657,591,591
31897,696,591,696
31898,22,302,22
31899,32,302,302
31900,35,302,302
31901,37,302,302
31902,38,302,302
31903,84,302,84
31904,87,302,87
31905,87,302,87
31906,108,302,302
31907,108,302,302
31908,119,302,302
31909,157,302,302
31910,162,302,302
31911,163,302,302
31912,181,302,302
31913,200,302,302
31914,212,302,212
31915,233,302,302
31916,236,302,302
31917,256,302,302
31918,266,302,302
31919,299,302,302
31920,308,302,308
31921,310,302,302
31922,332,302,332
31923,362,302,302
31924,387,302,302
31925,428,302,302
31926,451,302,451
31927,459,302,302
31928,465,302,302
31929,475,302,302
31930,501,302,302
31931,509,302,302
31932,537,302,537
31933,539,302,302
31934,540,302,302
31935,547,302,547
31936,563,302,302
31937,570,302,302
31938,571,302,302
31939,585,302,585
31940,594,302,302
31941,602,302,302
31942,626,302,302
31943,632,302,632
31944,633,302,302
31945,655,302,655
31946,680,302,302
31947,689,302,689
31948,694,302,302
31949,702,302,702
31950,714,302,714
31951,22,690,22
31952,25,690,25
31953,58,690,58
31954,80,690,690
31955,86,690,86
31956,106,690,106
31957,123,690,123
31958,152,690,152
31959,154,690,154
31960,166,690,690
31961,176,690,176
31962,178,690,178
31963,238,690,238
31964,253,690,253
31965,274,690,274
31966,278,690,690
31967,316,690,316
31968,323,690,323
31969,328,690,328
31970,350,690,350
31971,366,690,366
31972,440,690,690
31973,440,690,690
31974,456,690,456
31975,472,690,472
31976,484,690,484
31977,500,690,500
31978,511,690,511
31979,514,690,514
31980,526,690,690
31981,526,690,690
31982,538,690,538
31983,545,690,545
31984,546,690,690
31985,552,690,552
31986,584,690,584
31987,603,690,603
31988,638,690,638
31989,667,690,667
31990,687,690,687
31991,691,690,691
31992,701,690,701
31993,714,690,714
31994,22,338,22
31995,23,338,338
31996,28,338,338
31997,46,338,338
31998,51,338,51
31999,55,338,55
32000,66,338,338
32001,69,338,338
32002,104,338,338
32003,128,338,128
32004,140,338,338
32005,162,338,162
32006,175,338,338
32007,175,338,338
32008,182,338,338
32009,204,338,338
32010,216,338,338
32011,223,338,338
32012,246,338,338
32013,249,338,249
32014,269,338,338
32015,270,338,338
32016,275,338,275
32017,305,338,338
32018,318,338,318
32019,321,338,338
32020,334,338,334
32021,356,338,338
32022,360,338,338
32023,362,338,362
32024,378,338,338
32025,393,338,338
32026,402,338,338
32027,418,338,418
32028,420,338,338
32029,450,338,338
32030,468,338,468
32031,488,338,488
32032,490,338,490
32033,491,338,491
32034,521,338,521
32035,525,338,338
32036,534,338,338
32037,551,338,551
32038,551,338,551
32039,554,338,338
32040,558,338,338
32041,559,338,338
32042,591,338,338
32043,592,338,338
32044,595,338,338
32045,606,338,338
32046,609,338,609
32047,628,338,628
32048,659,338,338
32049,675,338,675
32050,697,338,697
32051,22,6,6
32052,28,6,6
32053,66,6,6
32054,68,6,6
32055,70,6,6
32056,75,6,6
32057,83,6,6
32058,94,6,94
32059,99,6,6
32060,127,6,6
32061,130,6,6
32062,145,6,6
32063,149,6,6
32064,155,6,6
32065,208,6,6
32066,211,6,6
32067,213,6,6
32068,216,6,6
32069,228,6,6
32070,254,6,254
32071,254,6,254
32072,257,6,6
32073,260,6,6
32074,279,6,6
32075,286,6,6
32076,295,6,6
32077,296,6,6
32078,312,6,6
32079,326,6,6
32080,329,6,6
32081,335,6,6
32082,338,6,6
32083,342,6,6
32084,372,6,6
32085,375,6,6
32086,381,6,381
32087,393,6,6
32088,393,6,6
32089,420,6,6
32090,452,6,6
32091,467,6,6
32092,481,6,6
32093,500,6,6
32094,502,6,6
32095,504,6,6
32096,505,6,6
32097,506,6,6
32098,515,6,6
32099,517,6,6
32100,520,6,6
32101,539,6,6
32102,544,6,6
32103,551,6,6
32104,562,6,6
32105,583,6,6
32106,584,6,6
32107,612,6,6
32108,629,6,6
32109,631,6,6
32110,635,6,6
32111,640,6,640
32112,653,6,6
32113,687,6,6
32114,688,6,6
32115,699,6,6
32116,702,6,702
32117,704,6,6
32118,706,6,6
32119,23,18,18
32120,46,18,18
32121,59,18,18
32122,86,18,18
32123,91,18,18
32124,123,18,123
32125,126,18,18
32126,128,18,128
32127,149,18,18
32128,158,18,18
32129,169,18,169
32130,184,18,18
32131,189,18,189
32132,214,18,18
32133,234,18,18
32134,244,18,18
32135,251,18,18
32136,252,18,18
32137,253,18,18
32138,282,18,18
32139,283,18,18
32140,284,18,18
32141,288,18,18
32142,295,18,18
32143,296,18,18
32144,296,18,18
32145,305,18,305
32146,311,18,18
32147,313,18,18
32148,320,18,18
32149,334,18,18
32150,334,18,18
32151,362,18,18
32152,403,18,18
32153,410,18,18
32154,435,18,18
32155,451,18,18
32156,456,18,18
32157,460,18,18
