First_pokemon,Second_pokemon,Winner
Mime Jr.,Trubbish,Trubbish
Abomasnow,Trubbish,Trubbish
Probopass,Trubbish,Trubbish
Throh,Trubbish,Trubbish
Whirlipede,Trubbish,Trubbish
Amoonguss,Trubbish,Trubbish
Heatmor,Trubbish,Trubbish
Aromatisse,Trubbish,Trubbish
Trubbish,Spewpa,Trubbish
Trubbish,Pidgey,Trubbish
Trubbish,Amaura,Trubbish
Trubbish,Amaura,Trubbish
Trubbish,Jigglypuff,Trubbish
Trubbish,Nidoran♀,Trubbish
Trubbish,Mantyke,Trubbish
Trubbish,Pumpkaboo Large Size,Trubbish
Trubbish,Skiddo,Trubbish
Trubbish,Camerupt,Trubbish
Trubbish,Druddigon,Trubbish
Trubbish,Flaaffy,Trubbish
Farfetch'd,Diancie,Farfetch'd
Farfetch'd,Gorebyss,Farfetch'd
Farfetch'd,Gible,Farfetch'd
Farfetch'd,Dragalge,Farfetch'd
Farfetch'd,Lickitung,Farfetch'd
Farfetch'd,Shedinja,Farfetch'd
Farfetch'd,Crawdaunt,Farfetch'd
Farfetch'd,Gastrodon,Farfetch'd
Farfetch'd,Trapinch,Farfetch'd
Squirtle,Farfetch'd,Farfetch'd
Clefairy,Farfetch'd,Farfetch'd
Growlithe,Farfetch'd,Farfetch'd
Golem,Farfetch'd,Farfetch'd
Omanyte,Farfetch'd,Farfetch'd
Sudowoodo,Farfetch'd,Farfetch'd
Quagsire,Farfetch'd,Farfetch'd
Slugma,Farfetch'd,Farfetch'd
Slugma,Farfetch'd,Farfetch'd
Corsola,Farfetch'd,Farfetch'd
Corsola,Farfetch'd,Farfetch'd
Phanpy,Farfetch'd,Farfetch'd
Porygon2,Farfetch'd,Farfetch'd
Blissey,Farfetch'd,Farfetch'd
Seedot,Farfetch'd,Farfetch'd
Sableye,Farfetch'd,Farfetch'd
Mega Sableye,Farfetch'd,Farfetch'd
Shuppet,Farfetch'd,Farfetch'd
Duskull,Farfetch'd,Farfetch'd
Gorebyss,Farfetch'd,Farfetch'd
Dewott,Farfetch'd,Farfetch'd
Gothorita,Farfetch'd,Farfetch'd
Eelektross,Farfetch'd,Farfetch'd
Beheeyem,Farfetch'd,Farfetch'd
Fennekin,Farfetch'd,Farfetch'd
Pangoro,Farfetch'd,Farfetch'd
Skrelp,Farfetch'd,Farfetch'd
Skrelp,Farfetch'd,Farfetch'd
Clauncher,Farfetch'd,Farfetch'd
Phantump,Farfetch'd,Farfetch'd
Farfetch'd,Ekans,Farfetch'd
Farfetch'd,Vileplume,Farfetch'd
Farfetch'd,Shieldon,Farfetch'd
Farfetch'd,Zygarde Half Forme,Farfetch'd
Farfetch'd,Bellsprout,Farfetch'd
Farfetch'd,Psyduck,Farfetch'd
Farfetch'd,Bagon,Farfetch'd
Farfetch'd,Kricketot,Farfetch'd
Farfetch'd,Foongus,Farfetch'd
Farfetch'd,Corsola,Farfetch'd
Farfetch'd,Chikorita,Farfetch'd
Farfetch'd,Nidorina,Farfetch'd
Farfetch'd,Druddigon,Farfetch'd
Jigglypuff,Scatterbug,Scatterbug
Sentret,Scatterbug,Scatterbug
Spiritomb,Scatterbug,Scatterbug
Timburr,Scatterbug,Scatterbug
Cofagrigus,Scatterbug,Scatterbug
Reuniclus,Scatterbug,Scatterbug
Honedge,Scatterbug,Scatterbug
Scatterbug,Snubbull,Scatterbug
Scatterbug,Abra,Scatterbug
Scatterbug,Musharna,Scatterbug
Scatterbug,Spewpa,Scatterbug
Growlithe,Scatterbug,Growlithe
Growlithe,Totodile,Growlithe
Growlithe,Marshtomp,Growlithe
Growlithe,Hippowdon,Growlithe
Growlithe,Combusken,Growlithe
Growlithe,Solosis,Growlithe
Growlithe,Bronzor,Growlithe
Growlithe,Dusknoir,Growlithe
Growlithe,Geodude,Growlithe
Growlithe,Shellos,Growlithe
Growlithe,Ledyba,Growlithe
Wartortle,Growlithe,Growlithe
Zubat,Growlithe,Growlithe
Gloom,Growlithe,Growlithe
Parasect,Growlithe,Growlithe
Machoke,Growlithe,Growlithe
Croconaw,Growlithe,Growlithe
Sentret,Growlithe,Growlithe
Azumarill,Growlithe,Growlithe
Combusken,Growlithe,Growlithe
Mudkip,Growlithe,Growlithe
Mega Mawile,Growlithe,Growlithe
Meditite,Growlithe,Growlithe
Wailmer,Growlithe,Growlithe
Tropius,Growlithe,Growlithe
Relicanth,Growlithe,Growlithe
Gastrodon,Growlithe,Growlithe
Snover,Growlithe,Growlithe
Solosis,Growlithe,Growlithe
Ferroseed,Growlithe,Growlithe
Ferrothorn,Growlithe,Growlithe
Klink,Growlithe,Growlithe
Stunfisk,Growlithe,Growlithe
Aromatisse,Growlithe,Growlithe
Swirlix,Growlithe,Growlithe
Clawitzer,Growlithe,Growlithe
Growlithe,Tangrowth,Growlithe
Growlithe,Seel,Growlithe
Growlithe,Pangoro,Growlithe
Growlithe,Stunfisk,Growlithe
Growlithe,Huntail,Growlithe
Growlithe,Yamask,Growlithe
Growlithe,Bulbasaur,Growlithe
Growlithe,Caterpie,Growlithe
Growlithe,Loudred,Growlithe
Growlithe,Skrelp,Growlithe
Growlithe,Shelgon,Growlithe
Growlithe,Piplup,Growlithe
Growlithe,Chingling,Growlithe
Growlithe,Mega Aggron,Growlithe
Growlithe,Slowbro,Growlithe
Growlithe,Zweilous,Growlithe
Growlithe,Magnemite,Growlithe
Growlithe,Snover,Growlithe
Shellder,Scatterbug,Shellder
Shellder,Scatterbug,Shellder
Shellder,Wobbuffet,Shellder
Shellder,Diglett,Shellder
Shellder,Aromatisse,Shellder
Shellder,Azurill,Shellder
Shellder,Mega Camerupt,Shellder
Shellder,Paras,Shellder
Shellder,Klink,Shellder
Shellder,Amoonguss,Shellder
Graveler,Shellder,Shellder
Quagsire,Shellder,Shellder
Wobbuffet,Shellder,Shellder
Mega Steelix,Shellder,Shellder
Lairon,Shellder,Shellder
Camerupt,Shellder,Shellder
Dusclops,Shellder,Shellder
Probopass,Shellder,Shellder
Yamask,Shellder,Shellder
Reuniclus,Shellder,Shellder
Aegislash Blade Forme,Shellder,Shellder
Combusken,Scatterbug,Combusken
Combusken,Gorebyss,Combusken
Combusken,Pumpkaboo Average Size,Combusken
Combusken,Boldore,Combusken
Combusken,Swinub,Combusken
Combusken,Shuppet,Combusken
Combusken,Happiny,Combusken
Combusken,Crustle,Combusken
Combusken,Snubbull,Combusken
Metapod,Combusken,Combusken
Parasect,Combusken,Combusken
Kadabra,Combusken,Combusken
Geodude,Combusken,Combusken
Graveler,Combusken,Combusken
Koffing,Combusken,Combusken
Rhydon,Combusken,Combusken
Magikarp,Combusken,Combusken
Togepi,Combusken,Combusken
Togetic,Combusken,Combusken
Flaaffy,Combusken,Combusken
Mega Ampharos,Combusken,Combusken
Azumarill,Combusken,Combusken
Slugma,Combusken,Combusken
Grovyle,Combusken,Combusken
Silcoon,Combusken,Combusken
Ralts,Combusken,Combusken
Kirlia,Combusken,Combusken
Camerupt,Combusken,Combusken
Cacturne,Combusken,Combusken
Shuppet,Combusken,Combusken
Snorunt,Combusken,Combusken
Clamperl,Combusken,Combusken
Kricketot,Combusken,Combusken
Wormadam Plant Cloak,Combusken,Combusken
Wormadam Sandy Cloak,Combusken,Combusken
Bronzong,Combusken,Combusken
Croagunk,Combusken,Combusken
Solosis,Combusken,Combusken
Cryogonal,Combusken,Combusken
Druddigon,Combusken,Combusken
Spritzee,Combusken,Combusken
Combusken,Inkay,Combusken
Combusken,Prinplup,Combusken
Combusken,Dusknoir,Combusken
Combusken,Torkoal,Combusken
Combusken,Darumaka,Combusken
Combusken,Hippopotas,Combusken
Combusken,Seel,Combusken
Combusken,Corphish,Combusken
Combusken,Corphish,Combusken
Combusken,Sunflora,Combusken
Combusken,Cacnea,Combusken
Combusken,Spheal,Combusken
Combusken,Kakuna,Combusken
Nincada,Scatterbug,Nincada
Nincada,Wormadam Sandy Cloak,Nincada
Nincada,Gastrodon,Nincada
Nincada,Wormadam Trash Cloak,Nincada
Nincada,Graveler,Nincada
Nincada,Graveler,Nincada
Nincada,Kricketot,Nincada
Nincada,Ferrothorn,Nincada
Nincada,Turtwig,Nincada
Nincada,Sudowoodo,Nincada
Jigglypuff,Nincada,Nincada
Gloom,Nincada,Nincada
Mega Slowbro,Nincada,Nincada
Grimer,Nincada,Nincada
Pineco,Nincada,Nincada
Forretress,Nincada,Nincada
Shedinja,Nincada,Nincada
Duskull,Nincada,Nincada
Bastiodon,Nincada,Nincada
Musharna,Nincada,Nincada
Reuniclus,Nincada,Nincada
Doublade,Nincada,Nincada
Skrelp,Nincada,Nincada
Skrelp,Nincada,Nincada
Bergmite,Nincada,Nincada
Grotle,Scatterbug,Grotle
Grotle,Feebas,Grotle
Grotle,Tirtouga,Grotle
Grotle,Tyrogue,Grotle
Grotle,Wobbuffet,Grotle
Grotle,Igglybuff,Grotle
Grotle,Geodude,Grotle
Grotle,Mega Slowbro,Grotle
Grotle,Snorlax,Grotle
Grotle,Spewpa,Grotle
Grotle,Bonsly,Grotle
Grotle,Dusclops,Grotle
Grotle,Ferrothorn,Grotle
Grotle,Corsola,Grotle
Grotle,Kakuna,Grotle
Pikachu,Grotle,Grotle
Paras,Grotle,Grotle
Kadabra,Grotle,Grotle
Grimer,Grotle,Grotle
Onix,Grotle,Grotle
Jumpluff,Grotle,Grotle
Remoraid,Grotle,Grotle
Tyrogue,Grotle,Grotle
Pelipper,Grotle,Grotle
Electrike,Grotle,Grotle
Plusle,Grotle,Grotle
Finneon,Grotle,Grotle
Mega Abomasnow,Grotle,Grotle
Munna,Grotle,Grotle
Musharna,Grotle,Grotle
Cofagrigus,Grotle,Grotle
Solosis,Grotle,Grotle
Duosion,Grotle,Grotle
Amoonguss,Grotle,Grotle
Litwick,Grotle,Grotle
Aromatisse,Grotle,Grotle
Grotle,Slowbro,Grotle
Grotle,Mr. Mime,Grotle
Grotle,Carracosta,Grotle
Vespiquen,Scatterbug,Vespiquen
Vespiquen,Cofagrigus,Vespiquen
Vespiquen,Machop,Vespiquen
Vespiquen,Smeargle,Vespiquen
Metapod,Vespiquen,Vespiquen
Metapod,Vespiquen,Vespiquen
Nidoking,Vespiquen,Vespiquen
Graveler,Vespiquen,Vespiquen
Golem,Vespiquen,Vespiquen
Slowbro,Vespiquen,Vespiquen
Mr. Mime,Vespiquen,Vespiquen
Mr. Mime,Vespiquen,Vespiquen
Omanyte,Vespiquen,Vespiquen
Mega Steelix,Vespiquen,Vespiquen
Teddiursa,Vespiquen,Vespiquen
Piloswine,Vespiquen,Vespiquen
Phanpy,Vespiquen,Vespiquen
Smeargle,Vespiquen,Vespiquen
Mudkip,Vespiquen,Vespiquen
Whiscash,Vespiquen,Vespiquen
Corphish,Vespiquen,Vespiquen
Bastiodon,Vespiquen,Vespiquen
Bronzong,Vespiquen,Vespiquen
Munna,Vespiquen,Vespiquen
Roggenrola,Vespiquen,Vespiquen
Cofagrigus,Vespiquen,Vespiquen
Reuniclus,Vespiquen,Vespiquen
Vespiquen,Spewpa,Vespiquen
Vespiquen,Dusclops,Vespiquen
Vespiquen,Ferrothorn,Vespiquen
Vespiquen,Mega Camerupt,Vespiquen
Vespiquen,Shuckle,Vespiquen
Vespiquen,Grotle,Vespiquen
Vespiquen,Alakazam,Vespiquen
Rufflet,Scatterbug,Rufflet
Rufflet,Snorunt,Rufflet
Nidoran♂,Rufflet,Rufflet
Oddish,Rufflet,Rufflet
Muk,Rufflet,Rufflet
Marowak,Rufflet,Rufflet
Magikarp,Rufflet,Rufflet
Bellossom,Rufflet,Rufflet
Azumarill,Rufflet,Rufflet
Sudowoodo,Rufflet,Rufflet
Sunflora,Rufflet,Rufflet
Dunsparce,Rufflet,Rufflet
Nincada,Rufflet,Rufflet
Whismur,Rufflet,Rufflet
Makuhita,Rufflet,Rufflet
Meditite,Rufflet,Rufflet
Corphish,Rufflet,Rufflet
Clamperl,Rufflet,Rufflet
Regirock,Rufflet,Rufflet
Grotle,Rufflet,Rufflet
Hippowdon,Rufflet,Rufflet
Pidove,Rufflet,Rufflet
Palpitoad,Rufflet,Rufflet
Ducklett,Rufflet,Rufflet
Karrablast,Rufflet,Rufflet
Pancham,Rufflet,Rufflet
Honedge,Rufflet,Rufflet
Gourgeist Large Size,Rufflet,Rufflet
Noibat,Rufflet,Rufflet
Rufflet,Crawdaunt,Rufflet
Rufflet,Tyrogue,Rufflet
Rufflet,Teddiursa,Rufflet
Rufflet,Bonsly,Rufflet
Rufflet,Burmy,Rufflet
Rufflet,Pidgey,Rufflet
Rufflet,Bellsprout,Rufflet
Rufflet,Nidoking,Rufflet
Rufflet,Bouffalant,Rufflet
Rufflet,Swalot,Rufflet
Rufflet,Stunfisk,Rufflet
Rufflet,Rampardos,Rufflet
Metapod,Carbink,Carbink
Machop,Carbink,Carbink
Totodile,Carbink,Carbink
Togetic,Carbink,Carbink
Sudowoodo,Carbink,Carbink
Sunkern,Carbink,Carbink
Quagsire,Carbink,Carbink
Quagsire,Carbink,Carbink
Kirlia,Carbink,Carbink
Aggron,Carbink,Carbink
Flygon,Carbink,Carbink
Cacnea,Carbink,Carbink
Bagon,Carbink,Carbink
Gible,Carbink,Carbink
Audino,Carbink,Carbink
Scraggy,Carbink,Carbink
Scraggy,Carbink,Carbink
Solosis,Carbink,Carbink
Duosion,Carbink,Carbink
Frillish,Carbink,Carbink
Aromatisse,Carbink,Carbink
Carbink,Clauncher,Carbink
Carbink,Elgyem,Carbink
Carbink,Koffing,Carbink
Carbink,Marill,Carbink
Carbink,Swadloon,Carbink
Carbink,Dusclops,Carbink
Carbink,Seel,Carbink
Carbink,Nidoran♀,Carbink
Carbink,Sunflora,Carbink
Carbink,Stunfisk,Carbink
Carbink,Spritzee,Carbink
Carbink,Dunsparce,Carbink
Carbink,Drowzee,Carbink
Carbink,Probopass,Carbink
Carbink,Slowbro,Carbink
Steelix,Carbink,Steelix
Steelix,Minccino,Steelix
Mr. Mime,Steelix,Steelix
Sunkern,Steelix,Steelix
Wooper,Steelix,Steelix
Snorunt,Steelix,Steelix
Happiny,Steelix,Steelix
Whimsicott,Steelix,Steelix
Petilil,Steelix,Steelix
Trubbish,Steelix,Steelix
Amoonguss,Steelix,Steelix
Klink,Steelix,Steelix
Carbink,Steelix,Steelix
Steelix,Whismur,Steelix
Steelix,Zekrom,Steelix
Steelix,Magikarp,Steelix
Steelix,Wynaut,Steelix
Steelix,Whirlipede,Steelix
Steelix,Musharna,Steelix
Steelix,Noibat,Steelix
Steelix,Ivysaur,Steelix
Steelix,Spoink,Steelix
Steelix,Duskull,Steelix
Steelix,Caterpie,Steelix
Steelix,Surskit,Steelix
Kingdra,Luxio,Kingdra
Kingdra,Slurpuff,Kingdra
Kingdra,Minccino,Kingdra
Kingdra,Panpour,Kingdra
Kingdra,Cascoon,Kingdra
Kingdra,Roselia,Kingdra
Kingdra,Shiftry,Kingdra
Kingdra,Exeggcute,Kingdra
Kingdra,Gastrodon,Kingdra
Kingdra,Squirtle,Kingdra
Kingdra,Dusknoir,Kingdra
Kingdra,Garbodor,Kingdra
Kingdra,Politoed,Kingdra
Kingdra,Spearow,Kingdra
Kingdra,Mega Slowbro,Kingdra
Kingdra,Mega Slowbro,Kingdra
Kingdra,Medicham,Kingdra
Kingdra,Fraxure,Kingdra
Kingdra,Trubbish,Kingdra
Kingdra,Clefairy,Kingdra
Kingdra,Lotad,Kingdra
Kingdra,Mandibuzz,Kingdra
Kingdra,Spewpa,Kingdra
Kingdra,Gloom,Kingdra
Kingdra,Torkoal,Kingdra
Kingdra,Bouffalant,Kingdra
Kingdra,Swampert,Kingdra
Kingdra,Lairon,Kingdra
Kingdra,Magcargo,Kingdra
Kingdra,Pangoro,Kingdra
Kakuna,Kingdra,Kingdra
Arbok,Kingdra,Kingdra
Vulpix,Kingdra,Kingdra
Zubat,Kingdra,Kingdra
Psyduck,Kingdra,Kingdra
Muk,Kingdra,Kingdra
Cubone,Kingdra,Kingdra
Chansey,Kingdra,Kingdra
Vaporeon,Kingdra,Kingdra
Snorlax,Kingdra,Kingdra
Totodile,Kingdra,Kingdra
Spinarak,Kingdra,Kingdra
Flaaffy,Kingdra,Kingdra
Unown,Kingdra,Kingdra
Smoochum,Kingdra,Kingdra
Mega Tyranitar,Kingdra,Kingdra
Lotad,Kingdra,Kingdra
Ludicolo,Kingdra,Kingdra
Shiftry,Kingdra,Kingdra
Makuhita,Kingdra,Kingdra
Swalot,Kingdra,Kingdra
Spinda,Kingdra,Kingdra
Vibrava,Kingdra,Kingdra
Vibrava,Kingdra,Kingdra
Seviper,Kingdra,Kingdra
Solrock,Kingdra,Kingdra
Prinplup,Kingdra,Kingdra
Bastiodon,Kingdra,Kingdra
Carnivine,Kingdra,Kingdra
Finneon,Kingdra,Kingdra
Mamoswine,Kingdra,Kingdra
Phione,Kingdra,Kingdra
Snivy,Kingdra,Kingdra
Pansage,Kingdra,Kingdra
Mega Audino,Kingdra,Kingdra
Palpitoad,Kingdra,Kingdra
Joltik,Kingdra,Kingdra
Stunfisk,Kingdra,Kingdra
Golett,Kingdra,Kingdra
Braviary,Kingdra,Kingdra
Zweilous,Kingdra,Kingdra
Binacle,Kingdra,Kingdra
Dragalge,Kingdra,Kingdra
Goodra,Kingdra,Kingdra
Bergmite,Kingdra,Kingdra
Diancie,Kingdra,Kingdra
Volcanion,Kingdra,Kingdra
Kingdra,Spoink,Kingdra
Kingdra,Roggenrola,Kingdra
Kingdra,Umbreon,Kingdra
Kingdra,Cubchoo,Kingdra
Kingdra,Baltoy,Kingdra
Kingdra,Gallade,Kingdra
Kingdra,Grotle,Kingdra
Kingdra,Mega Swampert,Kingdra
Kingdra,Swablu,Kingdra
Kingdra,Quilladin,Kingdra
Kingdra,Slowpoke,Kingdra
Seismitoad,Luxio,Seismitoad
Seismitoad,Slurpuff,Seismitoad
Seismitoad,Metang,Seismitoad
Charmander,Seismitoad,Seismitoad
Squirtle,Seismitoad,Seismitoad
Wartortle,Seismitoad,Seismitoad
Parasect,Seismitoad,Seismitoad
Muk,Seismitoad,Seismitoad
Snorlax,Seismitoad,Seismitoad
Slowking,Seismitoad,Seismitoad
Shuckle,Seismitoad,Seismitoad
Swinub,Seismitoad,Seismitoad
Houndour,Seismitoad,Seismitoad
Swampert,Seismitoad,Seismitoad
Lombre,Seismitoad,Seismitoad
Surskit,Seismitoad,Seismitoad
Shedinja,Seismitoad,Seismitoad
Shedinja,Seismitoad,Seismitoad
Makuhita,Seismitoad,Seismitoad
Lairon,Seismitoad,Seismitoad
Aggron,Seismitoad,Seismitoad
Kecleon,Seismitoad,Seismitoad
Duskull,Seismitoad,Seismitoad
Duskull,Seismitoad,Seismitoad
Registeel,Seismitoad,Seismitoad
Torterra,Seismitoad,Seismitoad
Luxray,Seismitoad,Seismitoad
Bronzong,Seismitoad,Seismitoad
Riolu,Seismitoad,Seismitoad
Lickilicky,Seismitoad,Seismitoad
Klang,Seismitoad,Seismitoad
Lampent,Seismitoad,Seismitoad
Beartic,Seismitoad,Seismitoad
Stunfisk,Seismitoad,Seismitoad
Heatmor,Seismitoad,Seismitoad
Chesnaught,Seismitoad,Seismitoad
Aegislash Blade Forme,Seismitoad,Seismitoad
Spritzee,Seismitoad,Seismitoad
Spritzee,Seismitoad,Seismitoad
Seismitoad,Shedinja,Seismitoad
Seismitoad,Metapod,Seismitoad
Seismitoad,Seaking,Seismitoad
Seismitoad,Mega Mawile,Seismitoad
Seismitoad,Tyrogue,Seismitoad
Seismitoad,Croconaw,Seismitoad
Seismitoad,Clawitzer,Seismitoad
Seismitoad,Shellos,Seismitoad
Seismitoad,Cranidos,Seismitoad
Seismitoad,Lotad,Seismitoad
Seismitoad,Ludicolo,Seismitoad
Seismitoad,Chimchar,Seismitoad
Seismitoad,Gloom,Seismitoad
Seismitoad,Bonsly,Seismitoad
Seismitoad,Nidorino,Seismitoad
Seismitoad,Shelmet,Seismitoad
Seismitoad,Gogoat,Seismitoad
Seismitoad,Bibarel,Seismitoad
Seismitoad,Spritzee,Seismitoad
Seismitoad,Bronzong,Seismitoad
Seismitoad,Ferrothorn,Seismitoad
Seismitoad,Duskull,Seismitoad
Seismitoad,Sableye,Seismitoad
Seismitoad,Clefable,Seismitoad
Seismitoad,Larvesta,Seismitoad
Seismitoad,Mega Ampharos,Seismitoad
Seismitoad,Joltik,Seismitoad
Seismitoad,Zweilous,Seismitoad
Seismitoad,Conkeldurr,Seismitoad
Kakuna,Wurmple,Kakuna
Kakuna,Bergmite,Kakuna
Kakuna,Whismur,Kakuna
Kakuna,Duosion,Kakuna
Kakuna,Stunfisk,Kakuna
Kakuna,Spritzee,Kakuna
Cubone,Kakuna,Kakuna
Omanyte,Kakuna,Kakuna
Sunflora,Kakuna,Kakuna
Wobbuffet,Kakuna,Kakuna
Wurmple,Kakuna,Kakuna
Lileep,Kakuna,Kakuna
Spheal,Kakuna,Kakuna
Bidoof,Kakuna,Kakuna
Mime Jr.,Kakuna,Kakuna
Musharna,Kakuna,Kakuna
Skrelp,Kakuna,Kakuna
Igglybuff,Wurmple,Wurmple
Igglybuff,Wurmple,Wurmple
Shuckle,Wurmple,Wurmple
Shedinja,Wurmple,Wurmple
Budew,Wurmple,Wurmple
Budew,Wurmple,Wurmple
Aegislash Shield Forme,Wurmple,Wurmple
Hoopa Confined,Wurmple,Wurmple
Wurmple,Cleffa,Wurmple
Wurmple,Budew,Wurmple
Sunflora,Wurmple,Sunflora
Sunflora,Onix,Sunflora
Sunflora,Tympole,Sunflora
Sunflora,Spewpa,Sunflora
Sunflora,Psyduck,Sunflora
Sunflora,Gastly,Sunflora
Parasect,Sunflora,Sunflora
Alakazam,Sunflora,Sunflora
Magikarp,Sunflora,Sunflora
Sudowoodo,Sunflora,Sunflora
Magcargo,Sunflora,Sunflora
Slakoth,Sunflora,Sunflora
Azurill,Sunflora,Sunflora
Trapinch,Sunflora,Sunflora
Feebas,Sunflora,Sunflora
Wynaut,Sunflora,Sunflora
Mantyke,Sunflora,Sunflora
Froslass,Sunflora,Sunflora
Solosis,Sunflora,Sunflora
Ferroseed,Sunflora,Sunflora
Bergmite,Sunflora,Sunflora
Sunflora,Ferrothorn,Sunflora
Sunflora,Zigzagoon,Sunflora
Snubbull,Wurmple,Snubbull
Snubbull,Meditite,Snubbull
Snubbull,Bergmite,Snubbull
Staryu,Snubbull,Snubbull
Smeargle,Snubbull,Snubbull
Aron,Snubbull,Snubbull
Mega Camerupt,Snubbull,Snubbull
Mega Altaria,Snubbull,Snubbull
Mega Salamence,Snubbull,Snubbull
Beldum,Snubbull,Snubbull
Shieldon,Snubbull,Snubbull
Roggenrola,Snubbull,Snubbull
Litwick,Snubbull,Snubbull
Druddigon,Snubbull,Snubbull
Bergmite,Snubbull,Snubbull
Snubbull,Ledyba,Snubbull
Snubbull,Staryu,Snubbull
Snubbull,Mantyke,Snubbull
Snubbull,Mega Camerupt,Snubbull
Snubbull,Paras,Snubbull
Snubbull,Spheal,Snubbull
Makuhita,Wurmple,Makuhita
Makuhita,Cottonee,Makuhita
Makuhita,Meowth,Makuhita
Ledian,Makuhita,Makuhita
Pichu,Makuhita,Makuhita
Surskit,Makuhita,Makuhita
Makuhita,Cascoon,Makuhita
Makuhita,Smeargle,Makuhita
Makuhita,Rattata,Makuhita
Makuhita,Wynaut,Makuhita
Makuhita,Lileep,Makuhita
Makuhita,Cleffa,Makuhita
Makuhita,Mega Camerupt,Makuhita
Makuhita,Sentret,Makuhita
Lileep,Wurmple,Lileep
Lileep,Litwick,Lileep
Lileep,Mega Sableye,Lileep
Lileep,Tirtouga,Lileep
Lileep,Igglybuff,Lileep
Lileep,Azurill,Lileep
Voltorb,Lileep,Lileep
Pineco,Lileep,Lileep
Smoochum,Lileep,Lileep
Bronzor,Lileep,Lileep
Happiny,Lileep,Lileep
Spritzee,Lileep,Lileep
Lileep,Bonsly,Lileep
Lileep,Torkoal,Lileep
Lileep,Jigglypuff,Lileep
Sealeo,Wurmple,Sealeo
Sealeo,Parasect,Sealeo
Sealeo,Steelix,Sealeo
Sealeo,Pumpkaboo Super Size,Sealeo
Sealeo,Mega Slowbro,Sealeo
Sealeo,Deino,Sealeo
Sealeo,Burmy,Sealeo
Sealeo,Corphish,Sealeo
Sealeo,Roggenrola,Sealeo
Geodude,Sealeo,Sealeo
Mega Slowbro,Sealeo,Sealeo
Marowak,Sealeo,Sealeo
Koffing,Sealeo,Sealeo
Togepi,Sealeo,Sealeo
Sunkern,Sealeo,Sealeo
Nosepass,Sealeo,Sealeo
Camerupt,Sealeo,Sealeo
Corphish,Sealeo,Sealeo
Grotle,Sealeo,Sealeo
Bronzor,Sealeo,Sealeo
Mega Abomasnow,Sealeo,Sealeo
Pidove,Sealeo,Sealeo
Petilil,Sealeo,Sealeo
Beheeyem,Sealeo,Sealeo
Spewpa,Sealeo,Sealeo
Clauncher,Sealeo,Sealeo
Goomy,Sealeo,Sealeo
Sealeo,Forretress,Sealeo
Sealeo,Sentret,Sealeo
Sealeo,Ferroseed,Sealeo
Sealeo,Slowbro,Sealeo
Sealeo,Snover,Sealeo
Metang,Wurmple,Metang
Metang,Parasect,Metang
Metang,Wooper,Metang
Metang,Beheeyem,Metang
Nidoking,Metang,Metang
Golem,Metang,Metang
Jynx,Metang,Metang
Bellossom,Metang,Metang
Unown,Metang,Metang
Steelix,Metang,Metang
Piloswine,Metang,Metang
Silcoon,Metang,Metang
Kirlia,Metang,Metang
Shroomish,Metang,Metang
Swablu,Metang,Metang
Piplup,Metang,Metang
Wormadam Sandy Cloak,Metang,Metang
Gastrodon,Metang,Metang
Stunky,Metang,Metang
Hippowdon,Metang,Metang
Drapion,Metang,Metang
Carnivine,Metang,Metang
Munna,Metang,Metang
Roggenrola,Metang,Metang
Gigalith,Metang,Metang
Yamask,Metang,Metang
Gothita,Metang,Metang
Cubchoo,Metang,Metang
Druddigon,Metang,Metang
Metang,Mega Sableye,Metang
Metang,Aromatisse,Metang
Metang,Shellos,Metang
Metang,Magcargo,Metang
Metang,Porygon,Metang
Metang,Goomy,Metang
Metang,Forretress,Metang
Metang,Caterpie,Metang
Metang,Caterpie,Metang
Metang,Sentret,Metang
Metang,Mega Ampharos,Metang
Metang,Mega Alakazam,Metang
Metang,Crobat,Metang
Bidoof,Wurmple,Bidoof
Bidoof,Wooper,Bidoof
Bidoof,Wooper,Bidoof
Bidoof,Aromatisse,Bidoof
Bidoof,Lotad,Bidoof
Bidoof,Snorlax,Bidoof
Bidoof,Spewpa,Bidoof
Bidoof,Jigglypuff,Bidoof
Bidoof,Magcargo,Bidoof
Bidoof,Klink,Bidoof
Bidoof,Ferroseed,Bidoof
Bidoof,Slowbro,Bidoof
Grimer,Bidoof,Bidoof
Gastly,Bidoof,Bidoof
Sunkern,Bidoof,Bidoof
Slugma,Bidoof,Bidoof
Escavalier,Bidoof,Bidoof
Klink,Bidoof,Bidoof
Honedge,Bidoof,Bidoof
Patrat,Wurmple,Patrat
Patrat,Machop,Patrat
Patrat,Snubbull,Patrat
Patrat,Numel,Patrat
Patrat,Solosis,Patrat
Patrat,Igglybuff,Patrat
Patrat,Lileep,Patrat
Slowking,Patrat,Patrat
Pineco,Patrat,Patrat
Forretress,Patrat,Patrat
Numel,Patrat,Patrat
Camerupt,Patrat,Patrat
Duskull,Patrat,Patrat
Dusclops,Patrat,Patrat
Burmy,Patrat,Patrat
Drifloon,Patrat,Patrat
Rotom,Patrat,Patrat
Swadloon,Patrat,Patrat
Foongus,Patrat,Patrat
Pumpkaboo Large Size,Patrat,Patrat
Gourgeist Small Size,Patrat,Patrat
Patrat,Kricketot,Patrat
Patrat,Larvitar,Patrat
Patrat,Camerupt,Patrat
Patrat,Rhyhorn,Patrat
Skrelp,Wurmple,Skrelp
Skrelp,Combee,Skrelp
